,HOSTNAME1
352893,tibetanreview.net
418215,ticker.com
417614,tickerreport.com
420623,ticklethewire.com
387082,ticotimes.net
413677,tidbits.com
249268,tidewaterreview.com
31885,tigernewspaper.com
351684,tillamookheadlightherald.com
422388,time.com
420730,timeout.com
261610,timeoutdubai.com
422164,times-gazette.com
389700,times-georgian.com
324885,times-herald.com
339525,times-journal.com
391144,times-news.com
34080,times-series.co.uk
360636,times-standard.com
56360,times.am
195126,timesandstar.co.uk
398084,timesargus.com
240929,timesbulletin.com
421821,timescall.com
421822,timescolonist.com
224302,timesdaily.com
179499,timesdelphic.com
410041,timesdispatch.com
421004,timesfreepress.com
126008,timesgazette.com
361170,timesherald.com
415693,timesheraldonline.com
303504,timeshighereducation.co.uk
412779,timesleader.com
410396,timesleaderonline.com
150907,timesledger.com
421505,timeslive.co.za
388875,timesnews.net
421838,timesnewsweekly.com
316388,timesnow.tv
360128,timesofindia.indiatimes.com
416140,timesofisrael.com
419428,timesofoman.com
416382,timesofsandiego.com
403853,timesonline.com
418951,timesrecord.com
408957,timesrecordnews.com
404382,timesreporter.com
240927,timesrepublican.com
413066,timesreview.com
421084,timesunion.com
421117,timminspress.com
198924,timminstimes.com
284284,tinymixtapes.com
342593,tireball.com
398435,titusvilleherald.com
388765,tmnews.com
418778,tmonews.com
421667,tmz.com
122041,tnhonline.com
82473,tnjn.com
416950,tnooz.com
106439,tntechoracle.com
421976,tntmagazine.com
125929,toacorn.com
421341,today.com
421112,todayonline.com
419391,todaysiphone.com
130618,todayszaman.com
229810,tol.org
422280,toledoblade.com
325032,toledofreepress.com
151291,tolerance.ca
414196,tomsguide.com
414096,tomshardware.com
331199,tonawanda-news.com
403803,tonedeaf.com.au
420773,toofab.com
420923,toonzone.net
105684,toooli.com
401325,topgear.com
422088,topix.com
390779,topnews.ae
417793,topnews.us
394740,topspeed.com
419398,toptechnews.com
410149,toptenwholesale.com
10721,torchonline.com
238508,torontoist.com
129948,torontolife.com
420784,torontosun.com
407541,torquayheraldexpress.co.uk
406454,torquenews.com
368697,totalbeauty.com
414638,totalfilm.com
147813,totalfilmy.com
305128,totalmortgage.com
53433,totalpackers.com
407857,totalprosports.com
394350,totaltele.com
377331,totaltravel.yahoo.com
401699,totalxbox.com
408303,toucharcade.com
350364,tourdates.co.uk
68590,tourismportdouglas.com.au
421207,towleroad.com
421435,townhall.com
249340,towns.pressdemocrat.com
400108,towntopics.com
336130,toynews-online.biz
388767,toysandgamesmagazine.ca
407655,tpr.org
249264,tracypress.com
405646,tradefinancemagazine.com
413410,tradeonlytoday.com
87759,tradersmagazine.com
412069,tradingfloor.com
417861,tradingroom.com.au
249262,traerstarclipper.com
377820,trak.in
266010,transcontinental.com.au
401331,transportbriefing.co.uk
259138,transportintelligence.com
401394,transportxtra.com
225073,transworld.net
125968,transylvaniatimes.com
412585,travelagentcentral.com
232498,travelandleisure.com
360108,travelbizmonitor.com
412626,traveldailynews.asia
418088,traveldailynews.com
410622,travelerstoday.com
418115,travelmole.com
416907,travelpulse.com
416926,traveltrends.biz
103814,travelvideo.tv
418117,travelweekly.co.uk
418043,travelweekly.com
24420,travelweekly.com.au
417996,travelweeklyweb.com
413338,travelwires.com
416922,travolution.co.uk
6997,travpr.com
413050,treehugger.com
411926,trefis.com
174376,treknews.net
263642,trektoday.com
374130,trend.az
420285,trentonian.com
393481,tri-cityherald.com
123446,tri-parishtimes.com
254459,trianglenews.sk.ca
410945,trib.com
410216,tribalfootball.com
102997,tribecacitizen.com
421925,triblive.com
195231,tribstar.com
144128,tribtoday.com
422252,tribtown.com
231494,tribune-chronicle.com
405366,tribune-democrat.com
137258,tribune.com.ng
324540,tribune.com.pk
165050,tribune242.com
405269,tribuneindia.com
421062,tribute.ca
413928,tricities.com
207356,tricitytimes-online.com
12085,tricityweekly.com
285347,trinidadexpress.com
306449,trinityjournal.com
363551,triplem.com.au
273003,triplepointpr.com
316109,triplepundit.com
249288,tristate-media.com
421740,tristatehomepage.com
233407,tristateneighbor.com
92524,tristatesradio.com
418938,trivalleycentral.com
371085,troymedia.com
388819,troyrecord.com
348539,trtribune.com
412465,truckinginfo.com
356334,trucknews.com
418411,trucktrend.com
288520,trueachievements.com
296240,truebluetribune.com
313660,trurodaily.com
392388,trussvilletribune.com
422073,trust.org
419326,trustedreviews.com
282311,trustnet.com
398336,truth-out.org
414629,truthdig.com
284628,truthdive.com
417812,trutower.com
389429,tsn.ca
138098,tsnn.com
351633,tspntv.com
344369,tstc.org
267522,ttgasia.com
418105,ttgdigital.com
181450,ttjonline.com
412481,ttnews.com
370998,ttrweekly.com
419399,tuaw.com
406652,tucson.com
406615,tucsonnewsnow.com
385961,tucsonsentinel.com
408258,tucsonweekly.com
151089,tuftsdaily.com
43594,tukwilareporter.com
348569,tullahomanews.com
296339,tulsabusiness.com
421318,tulsaworld.com
420073,tuoitrenews.vn
383961,turfshowtimes.com
411856,turkishpress.com
417423,turkishweekly.net
361111,turlockcitynews.com
409291,turlockjournal.com
34091,turnagaintimes.com
408711,turnto10.com
421869,turnto23.com
413938,tuscaloosanews.com
420969,tv.com
411465,tv.yahoo.com
184137,tv20detroit.com
422039,tv3.ie
414504,tvequals.com
421429,tvfanatic.com
420953,tvgrapevine.com
414483,tvguide.com
69142,tvlatest.com
420380,tvline.com
205475,tvmediainsights.com
310196,tvmix.com
421349,tvovermind.com
420650,tvpredictions.com
129717,tvr.by
420664,tvruckus.com
421415,tvseriesfinale.com
214468,tvshowsondvd.com
367399,tvtechnology.com
421315,tvweek.com
420976,tvwise.co.uk
408995,twcnews.com
414216,twice.com
422374,twincities.com
249293,twinsburgbulletin.com
421110,twitchfilm.com
408199,twitchy.com
406800,twnpnews.com
405228,twocircles.net
418307,twst.com
420058,tylerpaper.com
420526,typepad.com
401376,tyrepress.com
369043,tyronetimes.co.uk
414729,u.tv
151785,ua.edu
74968,uab.edu
416054,ualr.edu
200039,ualrpublicradio.org
133399,uatrav.com
419413,ubergizmo.com
179202,ubspectrum.com
293224,uc.edu
151837,ucaecho.net
420038,ucanews.com
84303,uccsscribe.com
223213,ucdavis.edu
34529,ucf.edu
73452,ucla.edu
398420,uclabruins.com
34571,uconn.edu
378906,ucsd.edu
378891,ucsf.edu
417535,ucsusa.org
416007,ufl.edu
415885,uhnd.com
378908,uiowa.edu
419485,uk.msn.com
363753,ukauthority.com
71697,ukhumanrightsblog.com
134268,ukiahdailyjournal.com
377207,ukip.org
370253,uknetguide.co.uk
339528,ukprogressive.co.uk
202419,ukrinform.ua
258465,ulladullatimes.com.au
362967,uloop.com
373485,ulsterherald.com
416123,ultimateclassicrock.com
109860,ultimatemotorcycling.com
343489,umassmed.edu
283014,umbel.com
139453,umich.edu
415876,ummid.com
106526,umwbullet.com
414623,un.org
237236,unaids.org
302149,unbiased.co.uk
370812,uncommonwisdomdaily.com
421722,uncovercalifornia.com
399394,undercurrentnews.com
421025,underthegunreview.net
82090,undertheradar.co.nz
396858,undertheradarmag.com
251973,unhcr.org
414725,unicef.org
414618,unicef.org.au
410045,union-bulletin.com
125973,unioneagle.com
390407,unionleader.com
351415,unionvilletimes.com
418208,unitedliberty.org
418464,universetoday.com
419448,universityherald.com
58887,universitytimes.ie
360246,universityworldnews.com
420068,unm.edu
353514,unpo.org
421570,unrealitytv.co.uk
260115,unwiredview.com
378934,uofmhealth.org
414494,upandcomers.net
352449,upenn.edu
419994,upi.com
30196,upiasia.com
378405,upr.org
294957,upressonline.com
379712,uprisingradio.org
421687,uproxx.com
421979,upstartmagazine.com
366095,upstatelive.com
397757,upstreamonline.com
408851,uptownmagazine.com
347223,urbanbridgez.com
419991,urbanislandz.com
134415,urbanitenews.com
415200,urbanmecca.net
51273,urbanmilwaukee.com
378100,urgentcomm.com
416148,urmc.rochester.edu
21543,usap.gov
100392,usastockreport.com
422350,usatoday.com
385623,usc.edu
371384,uscatholic.org
309266,usda.gov
410411,usfinancepost.com
249601,usforacle.com
421384,usmagazine.com
418931,usnews.com
67040,usnewsuniversitydirectory.com
282216,uspoker.com
252435,usprwire.com
406741,ustrademedia.com
406408,ustradevoice.com
140810,usustatesman.com
419554,uswitch.com
351585,utah.edu
372033,utahbusiness.com
418733,utahpeoplespost.com
300523,utahpolicy.com
166582,utahpulse.com
403460,utdailybeacon.com
65888,utdallas.edu
154667,utexas.edu
359312,uticaod.com
171268,utilities-me.com
306346,utilityproducts.com
391682,utk.edu
421095,utsandiego.com
419125,v3.co.uk
169947,vaccinenewsdaily.com
265405,vagazette.com
282973,vaildaily.com
351629,valdostatoday.com
98195,valley24.com
185436,valleybreeze.com
103856,valleycatholiconline.com
129723,valleycenter.com
411966,valleymorningstar.com
413585,valleynewslive.com
148782,valleyrecord.com
122595,valpolife.com
9389,valuepenguin.com
419674,valuewalk.com
403099,vancourier.com
419827,vancouverdesi.com
420213,vancouverobserver.com
420792,vancouversun.com
284624,vancouverweekly.com
414840,vanityfair.com
299073,vannuysnewspress.com
392579,vanyaland.com
420948,variety.com
249158,varsity.co.uk
418355,vator.tv
334410,vavel.com
419458,vccircle.com
418812,vcpost.com
193717,vcreporter.com
414822,vcstar.com
207566,vdare.com
177866,vegas.com
407605,vegasseven.com
311714,vendingmarketwatch.com
372051,vendingtimes.com
371011,venezuelanalysis.com
419585,venturebeat.com
52374,ventureburn.com
367242,ventures-africa.com
20598,verdenews.com
372690,vermilionstandard.com
213524,vermontbiz.com
382483,vernonmorningstar.com
289857,vestnikkavkaza.net
237179,veterinarypracticenews.com
24080,vfpnews.com
419081,vg247.com
410733,vh1.com
320373,viacom.com
421690,vibe.com
358855,vibeghana.com
421872,vice.com
72387,vicksburgpost.com
325257,vicnews.com
65861,victorharbortimes.com.au
380217,victoriaadvocate.com
398998,victorpost.com
399366,videogamer.com
286512,videogamewriters.com
414857,videtteonline.com
411914,vietnamnet.vn
385765,viewmag.com
416090,viewstimes.com
109751,villagemagazine.ie
233330,villagenewsonline.com
61286,villages-news.com
404091,villagesoup.com
408517,villagevoice.com
237145,vin.com
417362,vindy.com
403966,vintagevinylnews.com
415966,vintoniowa.org
224238,viodi.com
420903,viralglobalnews.com
358113,virginiamn.com
394779,virginislandsdailynews.com
410645,virginmedia.com
422154,virtual-strategy.com
333074,virtualfestivals.com
413831,virtualizationreview.com
418667,virtualpressoffice.com
88197,virtueonline.org
194181,visaliatimesdelta.com
203291,visayandailystar.com
234874,vision-systems.com
321315,vision.org
264292,visionmobile.com
385767,visualnews.com
235238,visualstudiomagazine.com
403836,vita.mn
417211,vnews.com
211822,voacambodia.com
422253,voanews.com
420220,vocativ.com
419896,vogue.co.uk
407909,vogue.com.au
421515,voice-online.co.uk
401461,voicendata.com
362292,voicenews.com
383489,voiceofdetroit.net
393288,voiceofrussia.com
123472,voiceofthevalley.com
113570,voiceonline.com
292194,voiceovertimes.com
413333,volcanodiscovery.com
237533,voltairenet.org
421710,vox.com
418637,voxxi.com
420113,voxy.co.nz
28258,vp-mi.com
419116,vpncreative.net
363602,vpr.net
277910,vr-zone.com
134348,vrtxmag.com
156231,vsuspectator.com
399860,vtdigger.org
421695,vulture.com
415680,vvdailypress.com
183990,wa.gov
420197,waaf.com
413657,waaytv.com
412762,wabe.org
8145,wabi.tv
411237,wacotrib.com
414699,wadenapj.com
246724,waer.org
140293,wafa.ps
398372,wafb.com
365261,waff.com
94933,wagmtv.com
331118,wagonertribune.com
351485,wahoo-ashland-waverly.com
404707,wahpetondailynews.com
134094,wakefieldexpress.co.uk
420096,walb.com
157307,waleg.com
410873,walesonline.co.uk
207151,walkermn.com
78452,walkingdeadforums.com
358434,wallaceburgcourierpress.com
404444,wallowa.com
202641,wallpaper.com
415014,wallstcheatsheet.com
326693,wallstreetandtech.com
326201,wallstreetdaily.com
419550,wallstreetotc.com
419508,wallstreetpit.com
422055,wallstreetpr.com
384136,wallstreetscope.com
417388,wallstreetsectorselector.com
134408,waltonsun.com
155069,waltontribune.com
421934,wamc.org
351689,wandtv.com
400148,wane.com
167545,wani1400.com
418895,waow.com
422005,wapt.com
360122,warc.com
418443,wardsauto.com
401589,warpzoned.com
142132,warringtonguardian.co.uk
96680,warwickadvertiser.com
332101,warwickcourier.co.uk
372476,warwickdailynews.com.au
356001,warwickonline.com
106418,washburnreview.org
34568,washington.edu
389885,washingtonblade.com
371157,washingtoncitypaper.com
418227,washingtonexaminer.com
316470,washingtonian.com
82031,washingtoninformer.com
422308,washingtonpost.com
275532,washingtontechnology.com
422017,washingtontimes.com
416485,washingtontimesreporter.com
387058,washtimesherald.com
404062,wataugademocrat.com
417066,watchdog.org
380230,watchdogwire.com
271301,watches2u.com
388397,watchfox29.com
417648,watchlistnews.com
264771,watchshop.com
418454,wate.com
404777,waterford-today.ie
316795,wateronline.com
297617,waterpowermagazine.com
6977,watershedpost.com
288148,waterstechnology.com
393909,watertowndailytimes.com
399398,waterworld.com
417933,watoday.com.au
278238,wauchopegazette.com.au
180830,wausaudailyherald.com
37089,wauwatosanow.com
419805,wave3.com
410816,wavenewspapers.com
406501,wavy.com
194115,wawa-news.com
333584,waxahachietx.com
374663,wayneindependent.com
337893,waynepost.com
415759,waynesvilledailyguide.com
351620,wbaa.org
402501,wbal.com
412717,wbaltv.com
404706,wbay.com
418416,wbbjtv.com
421301,wbco.com
384686,wbez.org
191420,wbfo.org
316505,wbhm.org
400032,wbir.com
418448,wbiw.com
338504,wbj.pl
412485,wbjournal.com
141973,wbkb11.com
390306,wbko.com
415912,wbng.com
422110,wboc.com
387726,wboy.com
300874,wbrz.com
260192,wbt.com
224327,wbta1490.com
63728,wbtai.com
404277,wbtv.com
400323,wbtw.com
417764,wbur.org
397568,wbzt.com
404114,wcax.com
377450,wcbe.org
296640,wcbi.com
419397,wccftech.com
399374,wcfcourier.com
417552,wchstv.com
404696,wcjb.com
325774,wclk.com
103863,wcmessenger.com
422236,wcnc.com
421762,wcpo.com
404083,wcsh6.com
419664,wcti12.com
351700,wctrib.com
400061,wctv.tv
118939,wcuquad.com
19295,wcvarones.com
421219,wcvb.com
422182,wcyb.com
392635,wdam.com
393739,wday.com
336035,wdaz.com
406015,wdbj7.com
412772,wdde.org
332715,wdef.com
413517,wdel.com
250626,wdet.org
387291,wdio.com
377355,wdiy.org
415442,wdrb.com
422317,wdsu.com
400425,wdtimes.com
401898,wdtn.com
326713,wealthbriefing.com
417716,wealthdaily.com
386870,wealthmanagement.com
272134,wealthprofessional.com.au
416882,wearecentralpa.com
414664,wearemoviegeeks.com
280860,wearesuns.com
419175,weartv.com
418959,weather.com
101318,weatherforddemocrat.com
378228,weatherwatch.co.nz
401879,weau.com
419414,webbreakingnews.com
404757,webmd.boots.com
421891,webmd.com
421584,webpronews.com
134748,websterkirkwoodtimes.com
374075,websterpost.com
378902,webwire.com
377478,wect.com
343256,weei.com
217592,weeklycitizen.com
418228,weeklystandard.com
212378,weeklytimesnow.com.au
151796,weeklyvillager.com
256214,wegotserved.com
421405,wegotthiscovered.com
281334,wehonews.com
354220,wehoville.com
352206,weirtondailytimes.com
348487,weku.fm
400542,wellandtribune.ca
422064,wellcome.ac.uk
140481,wellingtonadvertiser.com
362258,wellingtondailynews.com
407533,wellsjournal.co.uk
198933,wellsvilledaily.com
414419,welovesoaps.net
399064,wemu.org
138538,wenatcheeworld.com
343974,wesa.fm
420490,wesh.com
156922,wesleyanargus.com
408367,wesm913.org
373919,west-info.eu
419753,westbriton.co.uk
320492,westcoastsentinel.com.au
407600,westendword.com
110083,westernadvocate.com.au
89497,westerncourier.com
419862,westerndailypress.co.uk
201864,westernfrontonline.net
385571,westerngazette.co.uk
134398,westernherald.com
419804,westernjournalism.com
419873,westernmorningnews.co.uk
75320,westerntelegraph.co.uk
340574,westfaironline.com
80698,westfargopioneer.com
263233,westfieldrepublican.com
304561,westhartfordnews.com
417541,westhawaiitoday.com
166419,westkentuckystar.com
369042,westmeathexaminer.ie
369022,westmeathindependent.ie
254453,westmilfordmessenger.com
399806,westmorelandtimes.com
327677,westofthei.com
418030,westport-news.com
43940,westportnow.com
378275,westseattleblog.com
179523,westseattleherald.com
355857,westsideconnect.com
394854,westsidetoday.com
146708,westsussextoday.co.uk
